order_id,product_id,product_name,quantity,order_date,unit_price,customer_id,city,category
O0005164,P0065,Product 0065,1,2025-01-25,17.36,10425,Chennai,Stationery
O0005165,P0113,Product 0113,3,2025-01-09,9.41,10766,Hyderabad,Kitchen
O0005166,P0024,Product 0024,4,2025-03-30,9.36,11226,Jaipur,Seasonal
O0005166,P0083,Product 0083,4,2025-03-30,19.89,11226,Jaipur,Home Decor
O0005167,P0082,Product 0082,4,2025-11-02,114.4,11394,Delhi,Stationery
O0005168,P0038,Product 0038,3,2025-04-20,5.4,11029,Bengaluru,Accessories
O0005169,P0012,Product 0012,5,2025-10-16,13.01,11060,Kolkata,Seasonal
O0005169,P0111,Product 0111,4,2025-10-16,13.33,11060,Kolkata,Gifts
O0005170,P0003,Product 0003,5,2025-06-04,4.58,10768,Kolkata,Kitchen
O0005170,P0016,Product 0016,2,2025-06-04,21.07,10768,Kolkata,Accessories
O0005170,P0101,Product 0101,1,2025-06-04,10.49,10768,Kolkata,Accessories
O0005171,P0120,Product 0120,3,2025-02-07,16.64,10480,Mumbai,Home Decor
O0005172,P0090,Product 0090,5,2025-06-22,13.48,10635,Kolkata,Accessories
O0005173,P0067,Product 0067,4,2025-03-26,26.7,10747,Chennai,Seasonal
O0005174,P0072,Product 0072,5,2025-04-17,7.78,11224,Delhi,Gifts
O0005174,P0110,Product 0110,3,2025-04-17,19.48,11224,Delhi,Accessories
O0005174,P0041,Product 0041,4,2025-04-17,19.68,11224,Delhi,Home Decor
O0005175,P0071,Product 0071,1,2025-07-08,9.51,10834,Mumbai,Accessories
O0005175,P0078,Product 0078,1,2025-07-08,7.31,10834,Mumbai,Gifts
O0005175,P0050,Product 0050,3,2025-07-08,11.74,10834,Mumbai,Accessories
O0005176,P0088,Product 0088,1,2025-10-16,11.13,11190,Delhi,Gifts
O0005177,P0022,Product 0022,1,2025-08-03,11.98,10042,Hyderabad,Stationery
O0005177,P0111,Product 0111,2,2025-08-03,13.33,10042,Hyderabad,Gifts
O0005178,P0058,Product 0058,1,2025-03-23,10.27,11136,Pune,Home Decor
O0005178,P0011,Product 0011,1,2025-03-23,27.13,11136,Pune,Kitchen
O0005178,P0101,Product 0101,4,2025-03-23,10.49,11136,Pune,Accessories
O0005179,P0037,Product 0037,5,2025-09-19,4.57,10761,Chennai,Seasonal
O0005180,P0096,Product 0096,3,2025-09-12,10.59,11498,Kolkata,Gifts
O0005180,P0016,Product 0016,4,2025-09-12,21.07,11498,Kolkata,Accessories
O0005180,P0060,Product 0060,1,2025-09-12,15.11,11498,Kolkata,Accessories
O0005181,P0013,Product 0013,2,2025-03-28,6.09,10708,Delhi,Accessories
O0005182,P0058,Product 0058,2,2025-11-07,10.27,10718,Delhi,Home Decor
O0005183,P0101,Product 0101,2,2025-11-04,10.49,10192,Mumbai,Accessories
O0005183,P0039,Product 0039,5,2025-11-04,5.9,10192,Mumbai,Gifts
O0005184,P0019,Product 0019,4,2025-08-09,11.03,11211,Chennai,Seasonal
O0005184,P0006,Product 0006,4,2025-08-09,22.43,11211,Chennai,Seasonal
O0005185,P0006,Product 0006,4,2025-04-19,22.43,11053,Hyderabad,Seasonal
O0005185,P0056,Product 0056,2,2025-04-19,5.41,11053,Hyderabad,Home Decor
O0005185,P0039,Product 0039,5,2025-04-19,5.9,11053,Hyderabad,Gifts
O0005186,P0101,Product 0101,2,2025-05-10,10.49,11294,Bengaluru,Accessories
O0005186,P0078,Product 0078,4,2025-05-10,7.31,11294,Bengaluru,Gifts
O0005187,P0120,Product 0120,1,2025-06-10,16.64,10140,Kolkata,Home Decor
O0005187,P0098,Product 0098,5,2025-06-10,51.29,10140,Kolkata,Accessories
O0005187,P0036,Product 0036,5,2025-06-10,14.07,10140,Kolkata,Home Decor
O0005188,P0067,Product 0067,5,2025-03-10,26.7,10318,Mumbai,Seasonal
O0005188,P0112,Product 0112,2,2025-03-10,14.46,10318,Mumbai,Accessories
O0005188,P0042,Product 0042,2,2025-03-10,7.89,10318,Mumbai,Accessories
O0005189,P0077,Product 0077,2,2025-04-22,5.31,11316,Chennai,Gifts
O0005189,P0043,Product 0043,2,2025-04-22,11.42,11316,Chennai,Accessories
O0005190,P0053,Product 0053,4,2025-02-19,20.17,10064,Pune,Stationery
O0005190,P0002,Product 0002,1,2025-02-19,29.31,10064,Pune,Accessories
O0005191,P0044,Product 0044,5,2025-02-26,36.95,10763,Bengaluru,Stationery
O0005192,P0100,Product 0100,3,2025-09-29,29.6,10608,Chennai,Home Decor
O0005192,P0081,Product 0081,2,2025-09-29,60.2,10608,Chennai,Seasonal
O0005193,P0011,Product 0011,2,2025-02-16,27.13,11410,Delhi,Kitchen
O0005193,P0094,Product 0094,3,2025-02-16,7.21,11410,Delhi,Stationery
O0005193,P0029,Product 0029,3,2025-02-16,10.71,11410,Delhi,Kitchen
O0005194,P0056,Product 0056,3,2025-06-21,5.41,11286,Bengaluru,Home Decor
O0005194,P0009,Product 0009,1,2025-06-21,11.66,11286,Bengaluru,Gifts
O0005194,P0007,Product 0007,1,2025-06-21,24.48,11286,Bengaluru,Home Decor
O0005195,P0083,Product 0083,2,2025-06-06,19.89,11346,Mumbai,Home Decor
O0005195,P0004,Product 0004,4,2025-06-06,11.77,11346,Mumbai,Stationery
O0005195,P0032,Product 0032,5,2025-06-06,20.34,11346,Mumbai,Gifts
O0005196,P0004,Product 0004,3,2025-01-17,11.77,10434,Mumbai,Stationery
O0005196,P0098,Product 0098,4,2025-01-17,51.29,10434,Mumbai,Accessories
O0005196,P0043,Product 0043,2,2025-01-17,11.42,10434,Mumbai,Accessories
O0005197,P0063,Product 0063,1,2025-10-31,7.27,10882,Mumbai,Stationery
O0005198,P0117,Product 0117,5,2025-12-26,6.08,11051,Pune,Home Decor
O0005199,P0045,Product 0045,3,2025-08-22,11.6,11452,Pune,Home Decor
O0005199,P0002,Product 0002,4,2025-08-22,29.31,11452,Pune,Accessories
O0005200,P0100,Product 0100,5,2025-09-03,29.6,10012,Delhi,Home Decor
O0005201,P0056,Product 0056,4,2025-03-26,5.41,11466,Mumbai,Home Decor
O0005201,P0004,Product 0004,2,2025-03-26,11.77,11466,Mumbai,Stationery
O0005202,P0118,Product 0118,2,2025-11-05,16.79,10534,Chennai,Home Decor
O0005203,P0103,Product 0103,4,2025-10-14,7.57,10193,Mumbai,Accessories
O0005204,P0058,Product 0058,4,2025-06-09,10.27,10924,Delhi,Home Decor
O0005205,P0044,Product 0044,5,2025-09-15,36.95,11173,Mumbai,Stationery
O0005205,P0026,Product 0026,4,2025-09-15,11.39,11173,Mumbai,Kitchen
O0005205,P0002,Product 0002,2,2025-09-15,29.31,11173,Mumbai,Accessories
O0005206,P0030,Product 0030,3,2025-12-15,15.01,10195,Delhi,Stationery
O0005207,P0052,Product 0052,5,2025-08-09,4.44,10062,Mumbai,Gifts
O0005207,P0082,Product 0082,1,2025-08-09,114.4,10062,Mumbai,Stationery
O0005207,P0089,Product 0089,2,2025-08-09,9.69,10062,Mumbai,Accessories
O0005208,P0022,Product 0022,2,2025-03-14,11.98,11345,Delhi,Stationery
O0005209,P0072,Product 0072,3,2025-05-01,7.78,11401,Mumbai,Gifts
O0005209,P0087,Product 0087,1,2025-05-01,8.42,11401,Mumbai,Home Decor
O0005210,P0090,Product 0090,1,2025-03-09,13.48,10235,Mumbai,Accessories
O0005210,P0066,Product 0066,1,2025-03-09,38.53,10235,Mumbai,Gifts
O0005210,P0098,Product 0098,3,2025-03-09,51.29,10235,Mumbai,Accessories
O0005211,P0002,Product 0002,1,2025-05-02,29.31,11357,Hyderabad,Accessories
O0005212,P0040,Product 0040,2,2025-11-21,7.4,11365,Bengaluru,Kitchen
O0005213,P0046,Product 0046,2,2025-03-11,24.93,11497,Bengaluru,Seasonal
O0005213,P0107,Product 0107,4,2025-03-11,26.76,11497,Bengaluru,Accessories
O0005213,P0021,Product 0021,3,2025-03-11,23.06,11497,Bengaluru,Kitchen
O0005214,P0058,Product 0058,2,2025-11-22,10.27,10325,Chennai,Home Decor
O0005214,P0038,Product 0038,4,2025-11-22,5.4,10325,Chennai,Accessories
O0005214,P0009,Product 0009,1,2025-11-22,11.66,10325,Chennai,Gifts
O0005215,P0043,Product 0043,4,2025-04-15,11.42,10869,Mumbai,Accessories
O0005215,P0063,Product 0063,5,2025-04-15,7.27,10869,Mumbai,Stationery
O0005215,P0021,Product 0021,5,2025-04-15,23.06,10869,Mumbai,Kitchen
O0005216,P0040,Product 0040,2,2025-07-02,7.4,11492,Hyderabad,Kitchen
O0005217,P0107,Product 0107,3,2025-07-12,26.76,11354,Delhi,Accessories
O0005217,P0089,Product 0089,4,2025-07-12,9.69,11354,Delhi,Accessories
O0005218,P0106,Product 0106,4,2025-02-15,8.37,10908,Bengaluru,Accessories
O0005218,P0068,Product 0068,4,2025-02-15,19.1,10908,Bengaluru,Stationery
O0005219,P0047,Product 0047,1,2025-03-09,7.74,10296,Bengaluru,Stationery
O0005219,P0050,Product 0050,4,2025-03-09,11.74,10296,Bengaluru,Accessories
O0005220,P0072,Product 0072,4,2025-04-22,7.78,10127,Pune,Gifts
O0005220,P0009,Product 0009,3,2025-04-22,11.66,10127,Pune,Gifts
O0005220,P0074,Product 0074,4,2025-04-22,5.68,10127,Pune,Home Decor
O0005221,P0113,Product 0113,4,2025-01-22,9.41,10389,Bengaluru,Kitchen
O0005222,P0055,Product 0055,3,2025-10-03,9.82,10098,Kolkata,Stationery
O0005222,P0115,Product 0115,4,2025-10-03,10.82,10098,Kolkata,Kitchen
O0005223,P0031,Product 0031,4,2025-07-19,20.83,10293,Delhi,Stationery
O0005224,P0005,Product 0005,3,2025-11-05,16.68,10113,Delhi,Stationery
O0005225,P0068,Product 0068,4,2025-11-12,19.1,11144,Mumbai,Stationery
O0005226,P0072,Product 0072,5,2025-05-07,7.78,10885,Jaipur,Gifts
O0005226,P0078,Product 0078,1,2025-05-07,7.31,10885,Jaipur,Gifts
O0005226,P0042,Product 0042,4,2025-05-07,7.89,10885,Jaipur,Accessories
O0005227,P0039,Product 0039,2,2025-10-26,5.9,10777,Bengaluru,Gifts
O0005227,P0050,Product 0050,3,2025-10-26,11.74,10777,Bengaluru,Accessories
O0005227,P0049,Product 0049,3,2025-10-26,7.65,10777,Bengaluru,Accessories
O0005228,P0084,Product 0084,3,2025-01-23,7.44,11215,Delhi,Accessories
O0005229,P0023,Product 0023,1,2025-06-06,20.49,10617,Delhi,Gifts
O0005230,P0096,Product 0096,5,2025-08-31,10.59,10605,Mumbai,Gifts
O0005230,P0119,Product 0119,5,2025-08-31,44.94,10605,Mumbai,Gifts
O0005231,P0045,Product 0045,5,2025-06-20,11.6,10311,Pune,Home Decor
O0005231,P0107,Product 0107,2,2025-06-20,26.76,10311,Pune,Accessories
O0005232,P0051,Product 0051,2,2025-09-27,26.8,10668,Delhi,Accessories
O0005232,P0104,Product 0104,1,2025-09-27,8.96,10668,Delhi,Home Decor
O0005232,P0046,Product 0046,1,2025-09-27,24.93,10668,Delhi,Seasonal
O0005233,P0006,Product 0006,4,2025-11-10,22.43,10262,Hyderabad,Seasonal
O0005233,P0066,Product 0066,5,2025-11-10,38.53,10262,Hyderabad,Gifts
O0005234,P0118,Product 0118,3,2025-06-04,16.79,10884,Mumbai,Home Decor
O0005234,P0072,Product 0072,3,2025-06-04,7.78,10884,Mumbai,Gifts
O0005234,P0103,Product 0103,5,2025-06-04,7.57,10884,Mumbai,Accessories
O0005235,P0077,Product 0077,1,2025-04-11,5.31,11497,Bengaluru,Gifts
O0005235,P0073,Product 0073,4,2025-04-11,11.33,11497,Bengaluru,Stationery
O0005236,P0009,Product 0009,4,2025-08-01,11.66,10800,Jaipur,Gifts
O0005236,P0079,Product 0079,1,2025-08-01,18.53,10800,Jaipur,Kitchen
O0005236,P0069,Product 0069,3,2025-08-01,41.44,10800,Jaipur,Home Decor
O0005237,P0095,Product 0095,1,2025-11-13,4.61,10449,Chennai,Seasonal
O0005238,P0031,Product 0031,1,2025-12-27,20.83,11033,Bengaluru,Stationery
O0005238,P0027,Product 0027,1,2025-12-27,6.44,11033,Bengaluru,Stationery
O0005238,P0112,Product 0112,2,2025-12-27,14.46,11033,Bengaluru,Accessories
O0005239,P0059,Product 0059,2,2025-10-25,17.51,11231,Jaipur,Accessories
O0005239,P0108,Product 0108,5,2025-10-25,7.91,11231,Jaipur,Kitchen
O0005240,P0003,Product 0003,2,2025-03-31,4.58,10708,Delhi,Kitchen
O0005240,P0103,Product 0103,5,2025-03-31,7.57,10708,Delhi,Accessories
O0005241,P0033,Product 0033,4,2025-03-16,23.71,10376,Mumbai,Home Decor
O0005241,P0113,Product 0113,3,2025-03-16,9.41,10376,Mumbai,Kitchen
O0005241,P0109,Product 0109,5,2025-03-16,28.56,10376,Mumbai,Stationery
O0005242,P0004,Product 0004,5,2025-07-29,11.77,11071,Delhi,Stationery
O0005242,P0038,Product 0038,5,2025-07-29,5.4,11071,Delhi,Accessories
O0005242,P0119,Product 0119,3,2025-07-29,44.94,11071,Delhi,Gifts
O0005243,P0075,Product 0075,3,2025-05-27,23.21,10281,Delhi,Accessories
O0005243,P0109,Product 0109,2,2025-05-27,28.56,10281,Delhi,Stationery
O0005244,P0034,Product 0034,4,2025-08-12,13.89,11496,Hyderabad,Kitchen
O0005244,P0017,Product 0017,1,2025-08-12,16.44,11496,Hyderabad,Kitchen
O0005244,P0033,Product 0033,1,2025-08-12,23.71,11496,Hyderabad,Home Decor
O0005245,P0110,Product 0110,2,2025-12-04,19.48,10477,Mumbai,Accessories
O0005246,P0065,Product 0065,1,2025-07-20,17.36,10526,Chennai,Stationery
O0005246,P0034,Product 0034,3,2025-07-20,13.89,10526,Chennai,Kitchen
O0005247,P0094,Product 0094,4,2025-05-10,7.21,11091,Bengaluru,Stationery
O0005247,P0024,Product 0024,4,2025-05-10,9.36,11091,Bengaluru,Seasonal
O0005248,P0025,Product 0025,4,2025-11-14,11.54,10019,Mumbai,Accessories
O0005248,P0077,Product 0077,3,2025-11-14,5.31,10019,Mumbai,Gifts
O0005249,P0032,Product 0032,4,2025-06-10,20.34,10305,Bengaluru,Gifts
O0005249,P0075,Product 0075,5,2025-06-10,23.21,10305,Bengaluru,Accessories
O0005250,P0038,Product 0038,2,2025-08-09,5.4,10189,Kolkata,Accessories
O0005250,P0020,Product 0020,5,2025-08-09,16.63,10189,Kolkata,Stationery
O0005250,P0029,Product 0029,3,2025-08-09,10.71,10189,Kolkata,Kitchen
O0005251,P0062,Product 0062,3,2025-02-19,12.58,10587,Delhi,Accessories
O0005251,P0036,Product 0036,4,2025-02-19,14.07,10587,Delhi,Home Decor
O0005251,P0017,Product 0017,4,2025-02-19,16.44,10587,Delhi,Kitchen
O0005252,P0081,Product 0081,2,2025-07-05,60.2,10831,Pune,Seasonal
O0005253,P0059,Product 0059,2,2025-06-05,17.51,10270,Delhi,Accessories
O0005253,P0029,Product 0029,3,2025-06-05,10.71,10270,Delhi,Kitchen
O0005253,P0022,Product 0022,1,2025-06-05,11.98,10270,Delhi,Stationery
O0005254,P0096,Product 0096,3,2025-02-14,10.59,10517,Pune,Gifts
O0005254,P0056,Product 0056,2,2025-02-14,5.41,10517,Pune,Home Decor
O0005254,P0098,Product 0098,2,2025-02-14,51.29,10517,Pune,Accessories
O0005255,P0063,Product 0063,1,2025-03-19,7.27,11159,Mumbai,Stationery
O0005256,P0090,Product 0090,4,2025-09-14,13.48,11410,Delhi,Accessories
O0005256,P0072,Product 0072,4,2025-09-14,7.78,11410,Delhi,Gifts
O0005256,P0027,Product 0027,5,2025-09-14,6.44,11410,Delhi,Stationery
O0005257,P0104,Product 0104,3,2025-03-07,8.96,10022,Bengaluru,Home Decor
O0005257,P0020,Product 0020,5,2025-03-07,16.63,10022,Bengaluru,Stationery
O0005257,P0092,Product 0092,5,2025-03-07,16.61,10022,Bengaluru,Accessories
O0005258,P0052,Product 0052,4,2025-02-18,4.44,10942,Chennai,Gifts
O0005259,P0030,Product 0030,3,2025-01-22,15.01,10039,Bengaluru,Stationery
O0005260,P0013,Product 0013,5,2025-01-10,6.09,10781,Bengaluru,Accessories
O0005260,P0051,Product 0051,5,2025-01-10,26.8,10781,Bengaluru,Accessories
O0005261,P0082,Product 0082,3,2025-06-08,114.4,11320,Hyderabad,Stationery
O0005262,P0061,Product 0061,1,2025-06-28,45.66,11198,Pune,Seasonal
O0005263,P0043,Product 0043,2,2025-08-16,11.42,10350,Hyderabad,Accessories
O0005264,P0007,Product 0007,3,2025-07-28,24.48,10388,Mumbai,Home Decor
O0005265,P0094,Product 0094,1,2025-07-15,7.21,11176,Bengaluru,Stationery
O0005266,P0075,Product 0075,3,2025-12-31,23.21,11230,Chennai,Accessories
O0005266,P0018,Product 0018,4,2025-12-31,24.13,11230,Chennai,Home Decor
O0005267,P0016,Product 0016,4,2025-04-02,21.07,10422,Kolkata,Accessories
O0005268,P0015,Product 0015,2,2025-09-17,7.82,10005,Hyderabad,Accessories
O0005268,P0050,Product 0050,4,2025-09-17,11.74,10005,Hyderabad,Accessories
O0005269,P0046,Product 0046,2,2025-01-30,24.93,10667,Hyderabad,Seasonal
O0005270,P0098,Product 0098,3,2025-11-06,51.29,10930,Delhi,Accessories
O0005271,P0035,Product 0035,4,2025-05-13,11.06,10666,Bengaluru,Seasonal
O0005271,P0011,Product 0011,1,2025-05-13,27.13,10666,Bengaluru,Kitchen
O0005272,P0119,Product 0119,3,2025-05-07,44.94,11403,Mumbai,Gifts
O0005272,P0101,Product 0101,1,2025-05-07,10.49,11403,Mumbai,Accessories
O0005272,P0056,Product 0056,5,2025-05-07,5.41,11403,Mumbai,Home Decor
O0005273,P0064,Product 0064,5,2025-02-19,16.87,11221,Delhi,Seasonal
O0005273,P0018,Product 0018,2,2025-02-19,24.13,11221,Delhi,Home Decor
O0005273,P0072,Product 0072,2,2025-02-19,7.78,11221,Delhi,Gifts
O0005274,P0079,Product 0079,5,2025-07-05,18.53,11182,Pune,Kitchen
O0005274,P0010,Product 0010,3,2025-07-05,10.77,11182,Pune,Home Decor
O0005274,P0065,Product 0065,5,2025-07-05,17.36,11182,Pune,Stationery
O0005275,P0073,Product 0073,1,2025-05-26,11.33,10031,Pune,Stationery
O0005275,P0087,Product 0087,4,2025-05-26,8.42,10031,Pune,Home Decor
O0005275,P0112,Product 0112,3,2025-05-26,14.46,10031,Pune,Accessories
O0005276,P0022,Product 0022,3,2025-12-22,11.98,11281,Pune,Stationery
O0005276,P0086,Product 0086,2,2025-12-22,17.95,11281,Pune,Accessories
O0005277,P0086,Product 0086,1,2025-03-06,17.95,11133,Delhi,Accessories
O0005278,P0024,Product 0024,2,2025-06-02,9.36,10596,Pune,Seasonal
O0005279,P0039,Product 0039,5,2025-11-25,5.9,10885,Jaipur,Gifts
O0005279,P0024,Product 0024,2,2025-11-25,9.36,10885,Jaipur,Seasonal
O0005280,P0098,Product 0098,3,2025-10-22,51.29,11237,Pune,Accessories
O0005280,P0115,Product 0115,5,2025-10-22,10.82,11237,Pune,Kitchen
O0005281,P0077,Product 0077,3,2025-10-07,5.31,11360,Chennai,Gifts
O0005281,P0004,Product 0004,1,2025-10-07,11.77,11360,Chennai,Stationery
O0005281,P0080,Product 0080,3,2025-10-07,26.75,11360,Chennai,Accessories
O0005282,P0006,Product 0006,1,2025-07-11,22.43,10827,Mumbai,Seasonal
O0005282,P0103,Product 0103,1,2025-07-11,7.57,10827,Mumbai,Accessories
O0005283,P0053,Product 0053,4,2025-11-15,20.17,10063,Bengaluru,Stationery
O0005284,P0102,Product 0102,2,2025-03-23,6.49,10928,Jaipur,Gifts
O0005285,P0071,Product 0071,5,2025-10-23,9.51,11021,Pune,Accessories
O0005286,P0041,Product 0041,2,2025-07-31,19.68,10089,Delhi,Home Decor
O0005287,P0115,Product 0115,3,2025-05-08,10.82,11226,Jaipur,Kitchen
O0005287,P0052,Product 0052,2,2025-05-08,4.44,11226,Jaipur,Gifts
O0005288,P0113,Product 0113,2,2025-03-21,9.41,10303,Mumbai,Kitchen
O0005288,P0093,Product 0093,5,2025-03-21,13.32,10303,Mumbai,Seasonal
O0005289,P0016,Product 0016,5,2025-07-10,21.07,11336,Delhi,Accessories
O0005290,P0067,Product 0067,4,2025-01-02,26.7,10827,Mumbai,Seasonal
O0005290,P0040,Product 0040,3,2025-01-02,7.4,10827,Mumbai,Kitchen
O0005290,P0116,Product 0116,2,2025-01-02,6.31,10827,Mumbai,Kitchen
O0005291,P0065,Product 0065,1,2025-09-18,17.36,10484,Mumbai,Stationery
O0005291,P0058,Product 0058,1,2025-09-18,10.27,10484,Mumbai,Home Decor
O0005292,P0025,Product 0025,5,2025-03-28,11.54,10089,Delhi,Accessories
O0005292,P0099,Product 0099,2,2025-03-28,16.3,10089,Delhi,Kitchen
O0005293,P0030,Product 0030,3,2025-05-23,15.01,10027,Hyderabad,Stationery
O0005293,P0115,Product 0115,3,2025-05-23,10.82,10027,Hyderabad,Kitchen
O0005293,P0012,Product 0012,2,2025-05-23,13.01,10027,Hyderabad,Seasonal
O0005294,P0074,Product 0074,4,2025-03-12,5.68,11113,Mumbai,Home Decor
O0005294,P0018,Product 0018,5,2025-03-12,24.13,11113,Mumbai,Home Decor
O0005295,P0104,Product 0104,5,2025-06-19,8.96,10566,Mumbai,Home Decor
O0005296,P0068,Product 0068,2,2025-05-16,19.1,11261,Delhi,Stationery
O0005296,P0061,Product 0061,5,2025-05-16,45.66,11261,Delhi,Seasonal
O0005297,P0037,Product 0037,5,2025-03-10,4.57,10346,Jaipur,Seasonal
O0005297,P0001,Product 0001,3,2025-03-10,8.12,10346,Jaipur,Home Decor
O0005298,P0042,Product 0042,5,2025-11-21,7.89,11381,Pune,Accessories
O0005298,P0085,Product 0085,5,2025-11-21,3.35,11381,Pune,Kitchen
O0005299,P0080,Product 0080,4,2025-10-05,26.75,11413,Bengaluru,Accessories
O0005300,P0102,Product 0102,5,2025-05-22,6.49,10153,Kolkata,Gifts
O0005301,P0117,Product 0117,3,2025-01-22,6.08,10971,Kolkata,Home Decor
O0005301,P0020,Product 0020,1,2025-01-22,16.63,10971,Kolkata,Stationery
O0005301,P0018,Product 0018,2,2025-01-22,24.13,10971,Kolkata,Home Decor
O0005302,P0019,Product 0019,1,2025-11-05,11.03,11410,Delhi,Seasonal
O0005303,P0062,Product 0062,4,2025-09-12,12.58,10485,Hyderabad,Accessories
O0005303,P0041,Product 0041,1,2025-09-12,19.68,10485,Hyderabad,Home Decor
O0005304,P0025,Product 0025,1,2025-07-22,11.54,10102,Mumbai,Accessories
O0005305,P0093,Product 0093,5,2025-08-09,13.32,11314,Bengaluru,Seasonal
O0005306,P0093,Product 0093,2,2025-01-03,13.32,10712,Mumbai,Seasonal
O0005307,P0029,Product 0029,5,2025-06-22,10.71,10041,Bengaluru,Kitchen
O0005308,P0059,Product 0059,5,2025-03-10,17.51,11261,Delhi,Accessories
O0005308,P0089,Product 0089,5,2025-03-10,9.69,11261,Delhi,Accessories
O0005309,P0102,Product 0102,1,2025-08-26,6.49,11019,Hyderabad,Gifts
O0005309,P0018,Product 0018,1,2025-08-26,24.13,11019,Hyderabad,Home Decor
O0005310,P0004,Product 0004,1,2025-12-06,11.77,10106,Delhi,Stationery
O0005310,P0030,Product 0030,5,2025-12-06,15.01,10106,Delhi,Stationery
O0005310,P0057,Product 0057,4,2025-12-06,15.65,10106,Delhi,Kitchen
O0005311,P0089,Product 0089,3,2025-07-13,9.69,10389,Bengaluru,Accessories
O0005312,P0061,Product 0061,4,2025-08-09,45.66,10028,Delhi,Seasonal
O0005312,P0001,Product 0001,1,2025-08-09,8.12,10028,Delhi,Home Decor
O0005313,P0051,Product 0051,3,2025-09-01,26.8,11433,Mumbai,Accessories
O0005314,P0030,Product 0030,5,2025-12-06,15.01,10038,Kolkata,Stationery
O0005314,P0100,Product 0100,4,2025-12-06,29.6,10038,Kolkata,Home Decor
O0005314,P0008,Product 0008,2,2025-12-06,25.93,10038,Kolkata,Accessories
O0005315,P0051,Product 0051,3,2025-01-14,26.8,11194,Jaipur,Accessories
O0005315,P0086,Product 0086,3,2025-01-14,17.95,11194,Jaipur,Accessories
O0005315,P0056,Product 0056,3,2025-01-14,5.41,11194,Jaipur,Home Decor
O0005316,P0015,Product 0015,2,2025-04-24,7.82,10767,Chennai,Accessories
O0005316,P0042,Product 0042,2,2025-04-24,7.89,10767,Chennai,Accessories
O0005317,P0031,Product 0031,2,2025-04-08,20.83,10875,Hyderabad,Stationery
O0005317,P0057,Product 0057,3,2025-04-08,15.65,10875,Hyderabad,Kitchen
O0005318,P0076,Product 0076,3,2025-09-19,12.74,11218,Pune,Stationery
O0005318,P0052,Product 0052,4,2025-09-19,4.44,11218,Pune,Gifts
O0005319,P0068,Product 0068,4,2025-06-13,19.1,11343,Hyderabad,Stationery
O0005319,P0088,Product 0088,4,2025-06-13,11.13,11343,Hyderabad,Gifts
O0005320,P0061,Product 0061,4,2025-10-09,45.66,10192,Mumbai,Seasonal
O0005320,P0002,Product 0002,5,2025-10-09,29.31,10192,Mumbai,Accessories
O0005321,P0028,Product 0028,1,2025-06-22,20.92,10027,Hyderabad,Accessories
O0005321,P0035,Product 0035,4,2025-06-22,11.06,10027,Hyderabad,Seasonal
O0005322,P0089,Product 0089,3,2025-12-23,9.69,10187,Hyderabad,Accessories
O0005323,P0084,Product 0084,5,2025-10-07,7.44,11024,Delhi,Accessories
O0005323,P0043,Product 0043,3,2025-10-07,11.42,11024,Delhi,Accessories
O0005324,P0120,Product 0120,3,2025-01-07,16.64,10853,Kolkata,Home Decor
O0005325,P0011,Product 0011,5,2025-12-27,27.13,10126,Bengaluru,Kitchen
O0005325,P0009,Product 0009,4,2025-12-27,11.66,10126,Bengaluru,Gifts
O0005326,P0090,Product 0090,2,2025-12-14,13.48,10352,Bengaluru,Accessories
O0005326,P0048,Product 0048,4,2025-12-14,12.89,10352,Bengaluru,Seasonal
O0005327,P0081,Product 0081,2,2025-01-16,60.2,10806,Mumbai,Seasonal
O0005327,P0023,Product 0023,3,2025-01-16,20.49,10806,Mumbai,Gifts
O0005328,P0078,Product 0078,1,2025-05-23,7.31,11096,Delhi,Gifts
O0005328,P0066,Product 0066,4,2025-05-23,38.53,11096,Delhi,Gifts
O0005328,P0105,Product 0105,3,2025-05-23,66.02,11096,Delhi,Accessories
O0005329,P0113,Product 0113,4,2025-12-21,9.41,10516,Hyderabad,Kitchen
O0005329,P0064,Product 0064,1,2025-12-21,16.87,10516,Hyderabad,Seasonal
O0005330,P0037,Product 0037,2,2025-11-02,4.57,11425,Mumbai,Seasonal
O0005330,P0065,Product 0065,1,2025-11-02,17.36,11425,Mumbai,Stationery
O0005330,P0059,Product 0059,3,2025-11-02,17.51,11425,Mumbai,Accessories
O0005331,P0044,Product 0044,5,2025-06-20,36.95,11489,Kolkata,Stationery
O0005331,P0025,Product 0025,1,2025-06-20,11.54,11489,Kolkata,Accessories
O0005331,P0051,Product 0051,3,2025-06-20,26.8,11489,Kolkata,Accessories
O0005332,P0107,Product 0107,1,2025-07-18,26.76,11150,Chennai,Accessories
O0005332,P0065,Product 0065,2,2025-07-18,17.36,11150,Chennai,Stationery
O0005332,P0060,Product 0060,2,2025-07-18,15.11,11150,Chennai,Accessories
O0005333,P0015,Product 0015,2,2025-01-11,7.82,10682,Chennai,Accessories
O0005333,P0003,Product 0003,3,2025-01-11,4.58,10682,Chennai,Kitchen
O0005333,P0001,Product 0001,2,2025-01-11,8.12,10682,Chennai,Home Decor
O0005334,P0050,Product 0050,4,2025-07-26,11.74,11316,Chennai,Accessories
O0005335,P0062,Product 0062,3,2025-09-01,12.58,11092,Bengaluru,Accessories
O0005336,P0001,Product 0001,5,2025-05-12,8.12,10780,Bengaluru,Home Decor
